DATE,Close
2000-01-01,17.266599655151367
2000-02-01,16.3139591217041
2000-03-01,18.546710968017578
2000-04-01,18.85345458984375
2000-05-01,18.773900985717773
2000-06-01,17.998281478881836
2000-07-01,18.31450653076172
2000-08-01,20.128019332885742
2000-09-01,19.490291595458984
2000-10-01,19.98307991027832
2000-11-01,19.303653717041016
2000-12-01,19.98307991027832
2001-01-01,20.143335342407227
2001-02-01,18.936145782470703
2001-03-01,17.073984146118164
2001-04-01,19.08024024963379
2001-05-01,19.878732681274414
2001-06-01,18.610153198242188
2001-07-01,18.611745834350586
2001-08-01,17.97286033630371
2001-09-01,15.275310516357422
2001-10-01,15.611674308776855
2001-11-01,17.17349624633789
2001-12-01,17.95116424560547
2002-01-01,16.817062377929688
2002-02-01,17.23830223083496
2002-03-01,17.653060913085938
2002-04-01,16.482755661010742
2002-05-01,16.554244995117188
2002-06-01,15.501327514648438
2002-07-01,14.65939998626709
2002-08-01,14.431366920471191
2002-09-01,12.717851638793945
2002-10-01,13.393840789794922
2002-11-01,14.093610763549805
2002-12-01,13.465781211853027
2003-01-01,12.810078620910645
2003-02-01,12.61280345916748
2003-03-01,12.69829273223877
2003-04-01,14.126463890075684
2003-05-01,14.509328842163086
2003-06-01,14.779980659484863
2003-07-01,15.301936149597168
2003-08-01,15.897335052490234
2003-09-01,15.40778923034668
2003-10-01,16.41852569580078
2003-11-01,16.743833541870117
2003-12-01,17.76626205444336
2004-01-01,18.033681869506836
2004-02-01,17.90025520324707
2004-03-01,17.620040893554688
2004-04-01,17.674591064453125
2004-05-01,18.10976219177246
2004-06-01,19.187644958496094
2004-07-01,18.690876007080078
2004-08-01,18.704296112060547
2004-09-01,19.039737701416016
2004-10-01,19.301616668701172
2004-11-01,20.513450622558594
2004-12-01,20.917390823364258
2005-01-01,20.434146881103516
2005-02-01,20.670961380004883
2005-03-01,20.589763641357422
2005-04-01,19.908212661743164
2005-05-01,20.539682388305664
2005-06-01,19.948955535888672
2005-07-01,20.761001586914062
2005-08-01,20.270902633666992
2005-09-01,20.529565811157227
2005-10-01,20.316730499267578
2005-11-01,21.498966217041016
2005-12-01,21.471633911132812
2006-01-01,21.662534713745117
2006-02-01,22.336261749267578
2006-03-01,23.23686408996582
2006-04-01,23.827919006347656
2006-05-01,23.420778274536133
2006-06-01,23.331077575683594
2006-07-01,22.0623779296875
2006-08-01,22.311439514160156
2006-09-01,23.065528869628906
