DATE,Close
2000-01-01,20.676532745361328
2000-02-01,19.32457160949707
2000-03-01,21.06281089782715
2000-04-01,20.816028594970703
2000-05-01,20.25806427001953
2000-06-01,20.300989151000977
2000-07-01,20.00054359436035
2000-08-01,20.708721160888672
2000-09-01,19.95762825012207
2000-10-01,20.25806427001953
2000-11-01,18.412519454956055
2000-12-01,18.712955474853516
2001-01-01,20.069416046142578
2001-02-01,19.684782028198242
2001-03-01,18.421003341674805
2001-04-01,19.784547805786133
2001-05-01,20.540206909179688
2001-06-01,20.29975700378418
2001-07-01,19.90269660949707
2001-08-01,18.892446517944336
2001-09-01,16.150314331054688
2001-10-01,16.23946762084961
2001-11-01,18.12330436706543
2001-12-01,18.52895164489746
2002-01-01,18.424030303955078
2002-02-01,19.27118492126465
2002-03-01,20.380077362060547
2002-04-01,20.265159606933594
2002-05-01,20.547672271728516
2002-06-01,19.073087692260742
2002-07-01,18.5264892578125
2002-08-01,18.70569610595703
2002-09-01,17.492652893066406
2002-10-01,18.570241928100586
2002-11-01,19.144081115722656
2002-12-01,18.35591697692871
2003-01-01,18.362159729003906
2003-02-01,17.952730178833008
2003-03-01,18.542593002319336
2003-04-01,19.205028533935547
2003-05-01,19.601652145385742
2003-06-01,20.408815383911133
2003-07-01,20.160310745239258
2003-08-01,19.413625717163086
2003-09-01,19.40665054321289
2003-10-01,19.59713363647461
2003-11-01,20.0170841217041
2003-12-01,21.101913452148438
2004-01-01,21.75835609436035
2004-02-01,21.990131378173828
2004-03-01,21.020912170410156
2004-04-01,21.728178024291992
2004-05-01,21.657773971557617
2004-06-01,21.516944885253906
2004-07-01,20.41895866394043
2004-08-01,20.750795364379883
2004-09-01,20.327171325683594
2004-10-01,19.934741973876953
2004-11-01,20.324230194091797
2004-12-01,21.379383087158203
2005-01-01,20.77727699279785
2005-02-01,21.402366638183594
2005-03-01,21.210582733154297
2005-04-01,22.024198532104492
2005-05-01,22.302181243896484
2005-06-01,22.116859436035156
2005-07-01,22.684703826904297
2005-08-01,22.606060028076172
2005-09-01,22.41303062438965
2005-10-01,21.792383193969727
2005-11-01,22.05770492553711
2005-12-01,22.746122360229492
2006-01-01,23.115882873535156
2006-02-01,23.3820858001709
2006-03-01,23.00797462463379
2006-04-01,22.368804931640625
2006-05-01,21.899627685546875
2006-06-01,21.827449798583984
2006-07-01,23.10261344909668
2006-08-01,23.761865615844727
2006-09-01,24.044401168823242
2006-10-01,24.20647621154785
2006-11-01,24.177400588989258
2006-12-01,24.344585418701172
2007-01-01,25.174182891845703
2007-02-01,24.590595245361328
2007-03-01,24.546833038330078
2007-04-01,26.4398193359375
2007-05-01,26.893787384033203
2007-06-01,25.854068756103516
2007-07-01,24.756732940673828
2007-08-01,25.323566436767578
2007-09-01,26.02289390563965
2007-10-01,26.601181030273438
2007-11-01,26.941001892089844
2007-12-01,26.084089279174805
2008-01-01,24.98554229736328
2008-02-01,24.318262100219727
2008-03-01,23.109769821166992
2008-04-01,23.444082260131836
2008-05-01,23.89092254638672
2008-06-01,22.773828506469727
2008-07-01,23.9051456451416
2008-08-01,24.398956298828125
2008-09-01,22.483556747436523
2008-10-01,19.9928035736084
2008-11-01,18.7300968170166
2008-12-01,19.955228805541992
2009-01-01,19.834835052490234
2009-02-01,17.377216339111328
2009-03-01,18.307334899902344
2009-04-01,18.398027420043945
2009-05-01,19.65347671508789
2009-06-01,20.018695831298828
2009-07-01,21.312232971191406
2009-08-01,21.885757446289062
2009-09-01,21.923986434936523
2009-10-01,21.559560775756836
2009-11-01,23.564205169677734
2009-12-01,23.86374855041504
2010-01-01,24.157737731933594
2010-02-01,24.250415802001953
2010-03-01,24.81420135498047
2010-04-01,23.92865753173828
2010-05-01,22.37112808227539
2010-06-01,21.851943969726562
2010-07-01,22.25117301940918
2010-08-01,21.885120391845703
2010-09-01,23.746538162231445
2010-10-01,24.400972366333008
2010-11-01,23.696426391601562
2010-12-01,24.659311294555664
2011-01-01,24.928869247436523
2011-02-01,25.70789337158203
2011-03-01,26.05412483215332
2011-04-01,27.8565616607666
2011-05-01,28.544282913208008
2011-06-01,28.085792541503906
