DATE,Close
2000-01-01,12.740108489990234
2000-02-01,11.24933910369873
2000-03-01,11.634881019592285
2000-04-01,12.291086196899414
2000-05-01,13.167791366577148
2000-06-01,13.88118839263916
2000-07-01,13.404969215393066
2000-08-01,13.241280555725098
2000-09-01,13.77541446685791
2000-10-01,14.787712097167969
2000-11-01,15.297938346862793
2000-12-01,15.80815315246582
2001-01-01,14.698460578918457
2001-02-01,14.787275314331055
2001-03-01,13.721525192260742
2001-04-01,14.028889656066895
2001-05-01,14.234868049621582
2001-06-01,13.533417701721191
2001-07-01,13.989730834960938
2001-08-01,14.056747436523438
2001-09-01,13.995317459106445
2001-10-01,13.950167655944824
2001-11-01,14.566442489624023
2001-12-01,14.230290412902832
2002-01-01,14.1849365234375
2002-02-01,14.482911109924316
2002-03-01,14.67406940460205
2002-04-01,14.169535636901855
2002-05-01,14.0116605758667
2002-06-01,12.54565143585205
2002-07-01,12.046595573425293
2002-08-01,12.142739295959473
2002-09-01,11.192582130432129
2002-10-01,11.703324317932129
2002-11-01,11.37885856628418
2002-12-01,11.350403785705566
2003-01-01,11.021834373474121
2003-02-01,10.684195518493652
2003-03-01,10.626967430114746
2003-04-01,11.001947402954102
2003-05-01,11.542838096618652
2003-06-01,11.600377082824707
2003-07-01,11.635644912719727
2003-08-01,11.832168579101562
2003-09-01,11.745468139648438
2003-10-01,12.319244384765625
2003-11-01,12.464242935180664
2003-12-01,12.632442474365234
2004-01-01,12.68596076965332
2004-02-01,13.408207893371582
2004-03-01,13.326667785644531
2004-04-01,13.550355911254883
2004-05-01,13.474364280700684
2004-06-01,13.497743606567383
2004-07-01,12.879380226135254
2004-08-01,13.10821533203125
2004-09-01,12.70921516418457
2004-10-01,12.845471382141113
2004-11-01,13.163657188415527
2004-12-01,13.599698066711426
2005-01-01,13.815613746643066
2005-02-01,13.797865867614746
2005-03-01,13.620355606079102
2005-04-01,13.534364700317383
2005-05-01,13.849254608154297
2005-06-01,13.516532897949219
2005-07-01,14.017487525939941
2005-08-01,13.77271842956543
2005-09-01,13.898091316223145
2005-10-01,13.901535987854004
2005-11-01,14.027539253234863
2005-12-01,13.973533630371094
2006-01-01,14.068056106567383
2006-02-01,14.188652038574219
2006-03-01,14.23086929321289
2006-04-01,14.44507122039795
2006-05-01,14.47538948059082
2006-06-01,14.663304328918457
2006-07-01,14.973371505737305
2006-08-01,15.552326202392578
2006-09-01,15.467002868652344
2006-10-01,15.820097923278809
2006-11-01,15.68535041809082
2006-12-01,15.997703552246094
2007-01-01,16.405128479003906
2007-02-01,16.15274429321289
2007-03-01,16.405128479003906
2007-04-01,16.95050048828125
2007-05-01,17.179386138916016
2007-06-01,16.73397445678711
2007-07-01,16.357786178588867
2007-08-01,16.743701934814453
2007-09-01,17.415937423706055
2007-10-01,17.7820987701416
2007-11-01,18.270305633544922
2007-12-01,18.026203155517578
2008-01-01,17.112085342407227
2008-02-01,17.068056106567383
2008-03-01,17.527307510375977
2008-04-01,17.488210678100586
2008-05-01,18.019502639770508
2008-06-01,16.918968200683594
2008-07-01,17.405380249023438
2008-08-01,17.875450134277344
2008-09-01,17.532426834106445
2008-10-01,15.426129341125488
2008-11-01,15.394149780273438
2008-12-01,15.266241073608398
2009-01-01,14.287168502807617
2009-02-01,13.132593154907227
2009-03-01,13.609907150268555
2009-04-01,14.274466514587402
2009-05-01,15.001175880432129
2009-06-01,14.916820526123047
2009-07-01,16.03133201599121
2009-08-01,16.22747039794922
2009-09-01,16.645902633666992
2009-10-01,17.008384704589844
2009-11-01,17.63395118713379
2009-12-01,17.429811477661133
2010-01-01,17.415414810180664
2010-02-01,17.967132568359375
2010-03-01,18.565366744995117
2010-04-01,18.443771362304688
2010-05-01,17.589332580566406
2010-06-01,17.021930694580078
2010-07-01,18.139102935791016
2010-08-01,17.802940368652344
2010-09-01,18.744184494018555
2010-10-01,19.48048973083496
2010-11-01,19.175792694091797
2010-12-01,19.84613037109375
2011-01-01,19.725749969482422
2011-02-01,20.299488067626953
2011-03-01,20.436094284057617
2011-04-01,21.651458740234375
2011-05-01,22.19411849975586
2011-06-01,21.45225715637207
2011-07-01,21.326011657714844
2011-08-01,21.367511749267578
2011-09-01,20.51668357849121
2011-10-01,21.624736785888672
2011-11-01,22.2238712310791
2011-12-01,22.634916305541992
2012-01-01,22.51616668701172
2012-02-01,23.359743118286133
2012-03-01,23.95726776123047
2012-04-01,24.15476417541504
2012-05-01,23.872081756591797
2012-06-01,24.57171630859375
2012-07-01,25.35285758972168
2012-08-01,25.231882095336914
2012-09-01,25.495161056518555
2012-10-01,25.35982322692871
2012-11-01,25.825607299804688
