DATE,Close
2000-01-03,92.41493225097656
2000-01-04,88.80097198486328
2000-01-05,88.95977783203125
2000-01-06,87.53009796142578
2000-01-07,92.61351013183594
2000-01-10,92.93122100830078
2000-01-11,91.81918334960938
2000-01-12,90.9057846069336
2000-01-13,92.13694763183594
2000-01-14,93.38792419433594
2000-01-18,92.65321350097656
2000-01-19,93.40772247314453
2000-01-20,91.97807312011719
2000-01-21,91.77950286865234
2000-01-24,89.1781997680664
2000-01-25,90.1908950805664
2000-01-26,89.47605895996094
2000-01-27,89.11863708496094
2000-01-28,86.33863067626953
2000-01-31,88.68180084228516
2000-02-01,89.5555191040039
2000-02-02,89.63491821289062
2000-02-03,90.9852523803711
2000-02-04,90.6079330444336
2000-02-07,90.4689712524414
2000-02-08,91.70005798339844
2000-02-09,89.77391052246094
2000-02-10,89.95262908935547
2000-02-11,88.1257553100586
2000-02-14,88.6420669555664
2000-02-15,89.64484405517578
2000-02-16,88.32435607910156
2000-02-17,87.86763000488281
2000-02-18,85.9812240600586
2000-02-22,85.76280975341797
2000-02-23,86.77550506591797
2000-02-24,85.028076171875
2000-02-25,84.72028350830078
2000-02-28,86.49751281738281
2000-02-29,87.33149719238281
2000-03-01,87.96692657470703
2000-03-02,88.02648162841797
2000-03-03,89.67464447021484
2000-03-06,88.80097198486328
2000-03-07,87.08329772949219
2000-03-08,86.97408294677734
2000-03-09,89.51578521728516
2000-03-10,89.0392074584961
2000-03-13,88.06623840332031
2000-03-14,86.81522369384766
2000-03-15,88.84062957763672
2000-03-16,92.99077606201172
2000-03-17,93.60533142089844
2000-03-20,93.1275863647461
2000-03-21,95.03874969482422
2000-03-22,95.61600494384766
2000-03-23,97.24847412109375
2000-03-24,97.82577514648438
2000-03-27,96.79058074951172
2000-03-28,96.23316955566406
2000-03-29,96.33270263671875
2000-03-30,94.72021484375
2000-03-31,95.79521179199219
2000-04-03,96.35262298583984
2000-04-04,95.6359634399414
2000-04-05,95.03874969482422
2000-04-06,95.86488342285156
2000-04-07,96.4720458984375
2000-04-10,96.09381103515625
2000-04-11,95.81509399414062
2000-04-12,93.18729400634766
2000-04-13,91.89336395263672
2000-04-14,86.63771057128906
2000-04-17,89.66365051269531
2000-04-18,92.03267669677734
2000-04-19,91.17667388916016
2000-04-20,91.61461639404297
2000-04-24,90.61927795410156
2000-04-25,94.38176727294922
2000-04-26,93.31671905517578
2000-04-27,93.00813293457031
2000-04-28,92.43083953857422
2000-05-01,93.68498992919922
2000-05-02,91.81368255615234
2000-05-03,89.66365051269531
2000-05-04,90.34049987792969
2000-05-05,91.43546295166016
2000-05-08,90.74862670898438
2000-05-09,90.02201843261719
2000-05-10,87.99141693115234
2000-05-11,90.00206756591797
2000-05-12,90.97757720947266
2000-05-15,92.55024719238281
2000-05-16,93.44612121582031
2000-05-17,92.47065734863281
2000-05-18,91.33590698242188
2000-05-19,89.90253448486328
2000-05-22,89.22571563720703
2000-05-23,87.91181945800781
2000-05-24,89.3451156616211
2000-05-25,87.81226348876953
2000-05-26,87.91181945800781
2000-05-30,90.77851867675781
2000-05-31,90.97757720947266
2000-06-01,92.57019805908203
2000-06-02,94.18270874023438
2000-06-05,93.7248306274414
2000-06-06,93.30671691894531
2000-06-07,93.95374298095703
2000-06-08,93.5854263305664
2000-06-09,93.38639068603516
2000-06-12,92.29145050048828
